time, x0, x1, x2, x3, x4, x5, x6, x7
8.501843569257347610e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.486455749957008299e-01, 1.261307433671096527e+28, 1.671182900276115259e+37, -1.671182902798730002e+37, 1.671182901537422276e+37, 0.000000000000000000e+00
8.509243313435176503e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.488184700184158049e-01, 1.358180985621189193e+28, 1.799536558692874367e+37, -1.799536561409236472e+37, 1.799536560051055302e+37, 0.000000000000000000e+00
8.516643057613005396e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.489913650411307799e-01, 1.462494821219142271e+28, 1.937748301240487579e+37, -1.937748304165477461e+37, 1.937748302702982284e+37, 0.000000000000000000e+00
8.524042801790834289e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.491642600638457550e-01, 1.574820384565258567e+28, 2.086575268961365917e+37, -2.086575272111006564e+37, 2.086575270536185650e+37, 0.000000000000000000e+00
8.531442545968663183e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.493371550865607300e-01, 1.695773009001980712e+28, 2.246832754416054691e+37, -2.246832757807601158e+37, 2.246832756111827688e+37, 0.000000000000000000e+00
8.538842290146492076e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.495100501092757050e-01, 1.826015287987894743e+28, 2.419398667956851150e+37, -2.419398671608881464e+37, 2.419398669782865598e+37, 0.000000000000000000e+00
8.546242034324320969e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.496829451319906801e-01, 1.966260704883536400e+28, 2.605218347029434371e+37, -2.605218350961955309e+37, 2.605218348995694604e+37, 0.000000000000000000e+00
8.553641778502149862e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.498558401547056551e-01, 2.117277541407902277e+28, 2.805309734848470284e+37, -2.805309739083025754e+37, 2.805309736965748019e+37, 0.000000000000000000e+00
8.561041522679978755e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.500287351774206301e-01, 2.279893086510079462e+28, 3.020768956816609201e+37, -3.020768961376395940e+37, 3.020768959096502570e+37, 0.000000000000000000e+00
8.568441266857807648e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.502016302001356052e-01, 2.454998168338327231e+28, 3.252776325235188611e+37, -3.252776330145183687e+37, 3.252776327690187330e+37, 0.000000000000000000e+00
8.575841011035636541e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.503745252228505802e-01, 2.643552034157197343e+28, 3.502602805201192863e+37, -3.502602810488295820e+37, 3.502602807844744814e+37, 0.000000000000000000e+00
8.583240755213465434e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.505474202455655552e-01, 2.846587605357505495e+28, 3.771616977111459307e+37, -3.771616982804633363e+37, 3.771616979958046571e+37, 0.000000000000000000e+00
8.590640499391294327e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.507203152682805303e-01, 3.065217136021579438e+28, 4.061292533915582780e+37, -4.061292540046017277e+37, 4.061292536980800029e+37, 0.000000000000000000e+00
8.598040243569123220e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.508932102909955053e-01, 3.300638305797401947e+28, 4.373216354188402542e+37, -4.373216360789677756e+37, 4.373216357489040149e+37, 0.000000000000000000e+00
8.600000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.509390000000029319e-01, 3.365960793346164922e+28, 4.459766089225121926e+37, -4.459766095957041408e+37, 4.459766092591080250e+37, 0.000000000000000000e+00
8.605439987746952113e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.510661053137104803e-01, 3.554140780957629163e+28, 4.709097195247356755e+37, -4.709097202355637513e+37, 4.709097198801496662e+37, 0.000000000000000000e+00
8.612839731924781006e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.512390003364254554e-01, 3.827113279461962777e+28, 5.070775053936692010e+37, -5.070775061590917056e+37, 5.070775057763804533e+37, 0.000000000000000000e+00
8.620239476102609899e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.514118953591404304e-01, 4.121051178482120232e+28, 5.460231246358047207e+37, -5.460231254600150212e+37, 5.460231250479097765e+37, 0.000000000000000000e+00
8.627639220280438792e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.515847903818554054e-01, 4.437564706238817032e+28, 5.879599261765435807e+37, -5.879599270640565428e+37, 5.879599266203001089e+37, 0.000000000000000000e+00
8.635038964458267685e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.517576854045703805e-01, 4.778387763001369225e+28, 6.331176450083592418e+37, -6.331176459640369195e+37, 6.331176454861980334e+37, 0.000000000000000000e+00
8.642438708636096578e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.519305804272853555e-01, 5.145387419723092118e+28, 6.817436607075383054e+37, -6.817436617366158198e+37, 6.817436612220771570e+37, 0.000000000000000000e+00
8.649838452813925471e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.521034754500003305e-01, 5.540574145955140632e+28, 7.341043526101354995e+37, -7.341043537182503173e+37, 7.341043531641929084e+37, 0.000000000000000000e+00
8.657238196991754364e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.522763704727153056e-01, 5.966112823549281711e+28, 7.904865590709660553e+37, -7.904865602641885897e+37, 7.904865596675774642e+37, 0.000000000000000000e+00
8.664637941169583257e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.524492654954302806e-01, 6.424334606031119222e+28, 8.511991487996368668e+37, -8.511991500845038174e+37, 8.511991494420704366e+37, 0.000000000000000000e+00
8.672037685347412150e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.526221605181452556e-01, 6.917749689095747599e+28, 9.165747128815895986e+37, -9.165747142651398416e+37, 9.165747135733647201e+37, 0.000000000000000000e+00
8.679437429525241043e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.527950555408602307e-01, 7.449061061675963695e+28, 9.869713867532558703e+37, -9.869713882430682372e+37, 9.869713874981619593e+37, 0.000000000000000000e+00
8.686837173703069936e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.529679505635752057e-01, 8.021179313294609737e+28, 1.062774812112330649e+38, -1.062774813716566712e+38, 1.062774812914448586e+38, 0.000000000000000000e+00
8.694236917880898829e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.531408455862901807e-01, 8.637238578590891653e+28, 1.144400249510752772e+38, -1.144400251238200854e+38, 1.144400250374476624e+38, 0.000000000000000000e+00
8.700000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.532755000000029788e-01, 9.149632963497562935e+28, 1.212290496678338104e+38, -1.212290498508264939e+38, 1.212290497593301522e+38, 0.000000000000000000e+00
8.701636662058727723e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.533137406090051558e-01, 9.300613706442261763e+28, 1.232294853203435499e+38, -1.232294855063558467e+38, 1.232294854133496888e+38, 0.000000000000000000e+00
8.709036406236556616e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.534866356317201308e-01, 1.001493874806250492e+29, 1.326940120714652434e+38, -1.326940122717640400e+38, 1.326940121716146417e+38, 0.000000000000000000e+00
8.716436150414385509e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.536595306544351058e-01, 1.078412686446146785e+29, 1.428854530541106482e+38, -1.428854532697931959e+38, 1.428854531619519315e+38, 0.000000000000000000e+00
8.723835894592214402e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.538324256771500809e-01, 1.161239176323655095e+29, 1.538596382441344467e+38, -1.538596384763823381e+38, 1.538596383602584018e+38, 0.000000000000000000e+00
8.731235638770043295e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.540053206998650559e-01, 1.250427078223555963e+29, 1.656766855870979227e+38, -1.656766858371833447e+38, 1.656766857121406337e+38, 0.000000000000000000e+00
8.738635382947872188e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.541782157225800309e-01, 1.346464974528001082e+29, 1.784013303318195877e+38, -1.784013306011126119e+38, 1.784013304664660809e+38, 0.000000000000000000e+00
8.746035127125701081e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.543511107452950060e-01, 1.449878972721420617e+29, 1.921032796580856953e+38, -1.921032799480615891e+38, 1.921032798030736800e+38, 0.000000000000000000e+00
8.753434871303529974e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.545240057680099810e-01, 1.561235587473734131e+29, 2.068575945412138727e+38, -2.068575948534610136e+38, 2.068575946973374998e+38, 0.000000000000000000e+00
8.760834615481358867e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.546969007907249560e-01, 1.681144844117704956e+29, 2.227451009453714925e+38, -2.227451012816004726e+38, 2.227451011134860015e+38, 0.000000000000000000e+00
8.768234359659187760e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.548697958134399311e-01, 1.810263620417779355e+29, 2.398528325982175984e+38, -2.398528329602702919e+38, 2.398528327792439640e+38, 0.000000000000000000e+00
8.775634103837016653e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.550426908361549061e-01, 1.949299245040155511e+29, 2.582745077724412827e+38, -2.582745081623011968e+38, 2.582745079673713531e+38, 0.000000000000000000e+00
8.783033848014845546e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.552155858588698811e-01, 2.099013372322213731e+29, 2.781110426860665050e+38, -2.781110431058692448e+38, 2.781110428959678749e+38, 0.000000000000000000e+00
8.790433592192674439e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.553884808815848562e-01, 2.260226154825147399e+29, 2.994711043339916890e+38, -2.994711047860370094e+38, 2.994711045600143114e+38, 0.000000000000000000e+00
8.797833336370503332e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.555613759042998312e-01, 2.433820736115843766e+29, 3.224717057792458690e+38, -3.224717062660100278e+38, 3.224717060226279862e+38, 0.000000000000000000e+00
8.800000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.556120000000030257e-01, 2.487128884717952077e+29, 3.295348264757419476e+38, -3.295348269731677365e+38, 3.295348267244548609e+38, 0.000000000000000000e+00
8.805233080548332225e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.557342709270148062e-01, 2.620748088779459747e+29, 3.472388471650393871e+38, -3.472388476891890479e+38, 3.472388474271142553e+38, 0.000000000000000000e+00
8.812632824726161118e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.559071659497297813e-01, 2.822032224055100686e+29, 3.739082059591527748e+38, -3.739082065235592120e+38, 3.739082062413561823e+38, 0.000000000000000000e+00
8.820032568903990011e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.560800609724447563e-01, 3.038775801365749238e+29, 4.026258802119080713e+38, -4.026258808196633395e+38, 4.026258805157858565e+38, 0.000000000000000000e+00
8.827432313081818904e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.562529559951597313e-01, 3.272166168857763899e+29, 4.335491888993820948e+38, -4.335491895538153489e+38, 4.335491892265989485e+38, 0.000000000000000000e+00
8.834832057259647797e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.564258510178747064e-01, 3.523481867835236930e+29, 4.668475337362399929e+38, -4.668475344409363780e+38, 4.668475340885883743e+38, 0.000000000000000000e+00
8.842231801437476690e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.565987460405896814e-01, 3.794099636874202451e+29, 5.027033271793081332e+38, -5.027033279381281272e+38, 5.027033275587183191e+38, 0.000000000000000000e+00
8.849631545615305583e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.567716410633046564e-01, 4.085501953565014926e+29, 5.413129917056030108e+38, -5.413129925227034297e+38, 5.413129921141533714e+38, 0.000000000000000000e+00
8.857031289793134476e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.569445360860196315e-01, 4.399285155932310722e+29, 5.828880358389862713e+38, -5.828880367188434650e+38, 5.828880362789150570e+38, 0.000000000000000000e+00
8.864431033970963369e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.571174311087346065e-01, 4.737168187237342002e+29, 6.276562128200527674e+38, -6.276562137674864966e+38, 6.276562132937698209e+38, 0.000000000000000000e+00
8.871830778148792263e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.572903261314495815e-01, 5.101002012555293275e+29, 6.758627682665877658e+38, -6.758627692867882512e+38, 6.758627687766882729e+38, 0.000000000000000000e+00
8.879230522326621156e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.574632211541645566e-01, 5.492779758590677286e+29, 7.277717836594344194e+38, -7.277717847579906008e+38, 7.277717842087128879e+38, 0.000000000000000000e+00
8.886630266504450049e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.576361161768795316e-01, 5.914647632340406992e+29, 7.836676230135503546e+38, -7.836676241964795845e+38, 7.836676236050150451e+38, 0.000000000000000000e+00
8.894030010682278942e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.578090111995945066e-01, 6.368916678396258951e+29, 8.438564906592973700e+38, -8.438564919330805487e+38, 8.438564912961892616e+38, 0.000000000000000000e+00
8.900000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.579485000000030726e-01, 6.760719395401871122e+29, 8.957688146009212257e+38, -8.957688159530651626e+38, 8.957688152769936475e+38, 0.000000000000000000e+00
8.901429754860107835e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.579819062223094817e-01, 6.858075438782605503e+29, 9.086681086676872132e+38, -9.086681100393024116e+38, 9.086681093534949635e+38, 0.000000000000000000e+00
8.908829499037936728e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.581548012450244567e-01, 7.384803585754605487e+29, 9.784575231087188018e+38, -9.784575245856797962e+38, 9.784575238471992990e+38, 0.000000000000000000e+00
8.916229243215765621e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.583276962677394317e-01, 7.951986601314778774e+29, 1.053607049037720940e+39, -1.053607050628118467e+39, 1.053607049832920006e+39, 0.000000000000000000e+00
8.923628987393594514e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.585005912904544068e-01, 8.562731584215848933e+29, 1.134528364864572698e+39, -1.134528366577118729e+39, 1.134528365720845789e+39, 0.000000000000000000e+00
8.931028731571423407e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.586734863131693818e-01, 9.220384271214043448e+29, 1.221664767579016436e+39, -1.221664769423093445e+39, 1.221664768501055092e+39, 0.000000000000000000e+00
8.938428475749252300e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.588463813358843568e-01, 9.928547365200610069e+29, 1.315493601186468430e+39, -1.315493603172177900e+39, 1.315493602179323241e+39, 0.000000000000000000e+00
8.945828219927081193e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.590192763585993319e-01, 1.069110027127033914e+30, 1.416528871657595840e+39, -1.416528873795815986e+39, 1.416528872726706367e+39, 0.000000000000000000e+00
8.953227964104910086e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.591921713813143069e-01, 1.151222034855600511e+30, 1.525324062716681312e+39, -1.525324065019125870e+39, 1.525324063867903591e+39, 0.000000000000000000e+00
8.960627708282738979e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.593650664040292819e-01, 1.239640579468729443e+30, 1.642475167894010404e+39, -1.642475170373291795e+39, 1.642475169133651099e+39, 0.000000000000000000e+00
8.968027452460567872e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.595379614267442570e-01, 1.334850028696622794e+30, 1.768623955452239560e+39, -1.768623958121940369e+39, 1.768623956787089511e+39, 0.000000000000000000e+00
8.975427196638396765e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.597108564494592320e-01, 1.437371951691413624e+30, 1.904461484072421167e+39, -1.904461486947165164e+39, 1.904461485509792863e+39, 0.000000000000000000e+00
8.982826940816225658e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.598837514721742070e-01, 1.547767976269449963e+30, 2.050731888559038497e+39, -2.050731891654574660e+39, 2.050731890106806881e+39, 0.000000000000000000e+00
8.990226684994054551e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.600566464948891821e-01, 1.666642865484745049e+30, 2.208236456302625027e+39, -2.208236459635911565e+39, 2.208236457969268296e+39, 0.000000000000000000e+00
8.997626429171883444e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.602295415176041571e-01, 1.794647830707616834e+30, 2.377838016831321441e+39, -2.377838020420617968e+39, 2.377838018625969705e+39, 0.000000000000000000e+00
9.000000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.602850000000030917e-01, 1.837754646855232643e+30, 2.434952858236351449e+39, -2.434952861911861312e+39, 2.434952860074106381e+39, 0.000000000000000000e+00
9.005026173349712337e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.604024365403191321e-01, 1.932484099018566247e+30, 2.560465668497890126e+39, -2.560465672362858612e+39, 2.560465670430374369e+39, 0.000000000000000000e+00
9.012425917527541230e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.605753315630341072e-01, 2.080906754558028081e+30, 2.757119868195552448e+39, -2.757119872357366021e+39, 2.757119870276458932e+39, 0.000000000000000000e+00
9.019825661705370123e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.607482265857490822e-01, 2.240728875032393886e+30, 2.968877911984752069e+39, -2.968877916466211068e+39, 2.968877914225482173e+39, 0.000000000000000000e+00
9.027225405883199016e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.609211216084640572e-01, 2.412825985748824129e+30, 3.196899836654393704e+39, -3.196899841480045973e+39, 3.196899839067220443e+39, 0.000000000000000000e+00
9.034625150061027909e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.610940166311790323e-01, 2.598140855994352335e+30, 3.442434774547030003e+39, -3.442434779743311728e+39, 3.442434777145171772e+39, 0.000000000000000000e+00
9.042024894238856803e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.612669116538940073e-01, 2.797688663656937013e+30, 3.706827796460538467e+39, -3.706827802055916223e+39, 3.706827799258227949e+39, 0.000000000000000000e+00
9.049424638416685696e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.614398066766089823e-01, 3.012562556321688154e+30, 3.991527280112528736e+39, -3.991527286137653630e+39, 3.991527283125090881e+39, 0.000000000000000000e+00
9.056824382594514589e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.616127016993239573e-01, 3.243939639762960741e+30, 4.298092844532850593e+39, -4.298092851020731134e+39, 4.298092847776791468e+39, 0.000000000000000000e+00
9.064224126772343482e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.617855967220389324e-01, 3.493087426245559738e+30, 4.628203893849798261e+39, -4.628203900835974451e+39, 4.628203897342885449e+39, 0.000000000000000000e+00
9.071623870950172375e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.619584917447539074e-01, 3.761370778230883709e+30, 4.983668817273897519e+39, -4.983668824796639718e+39, 4.983668821035267712e+39, 0.000000000000000000e+00
9.079023615128001268e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.621313867674688824e-01, 4.050259385216124247e+30, 5.366434895677967108e+39, -5.366434903778486388e+39, 5.366434899728227050e+39, 0.000000000000000000e+00
9.086423359305830161e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.623042817901838575e-01, 4.361335814700734976e+30, 5.778598969042900933e+39, -5.778598977765572730e+39, 5.778598973404236227e+39, 0.000000000000000000e+00
9.093823103483659054e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.624771768128988325e-01, 4.696304181906069194e+30, 6.222418923206759264e+39, -6.222418932599369393e+39, 6.222418927903064933e+39, 0.000000000000000000e+00
9.100000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.626215000000031385e-01, 4.995536643219772093e+30, 6.618890203055390932e+39, -6.618890213046467698e+39, 6.618890208050931128e+39, 0.000000000000000000e+00
9.101222847661487947e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.626500718356138075e-01, 5.056999485059628611e+30, 6.700326058843021165e+39, -6.700326068957021509e+39, 6.700326063900023150e+39, 0.000000000000000000e+00
9.108622591839316840e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.628229668583287826e-01, 5.445397657597186788e+30, 7.214938410426774348e+39, -7.214938421317571187e+39, 7.214938415872175185e+39, 0.000000000000000000e+00
9.116022336017145733e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.629958618810437576e-01, 5.863626392911946231e+30, 7.769075088151798302e+39, -7.769075099879050915e+39, 7.769075094015428235e+39, 0.000000000000000000e+00
9.123422080194974626e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.631687569037587326e-01, 6.313976799800452623e+30, 8.365771721365333109e+39, -8.365771733993289859e+39, 8.365771727679313297e+39, 0.000000000000000000e+00
9.130821824372803519e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.633416519264737077e-01, 6.798915953608115520e+30, 9.008297088121599261e+39, -9.008297101719432466e+39, 9.008297094920517072e+39, 0.000000000000000000e+00
9.138221568550632412e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.635145469491886827e-01, 7.321100410976518980e+30, 9.700171021952787227e+39, -9.700171036594986061e+39, 9.700171029273889666e+39, 0.000000000000000000e+00
9.145621312728461305e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.636874419719036577e-01, 7.883390762977142558e+30, 1.044518369395306058e+40, -1.044518370971984210e+40, 1.044518370183645376e+40, 0.000000000000000000e+00
9.153021056906290198e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.638603369946186328e-01, 8.488867305940910061e+30, 1.124741637580520259e+40, -1.124741639278294577e+40, 1.124741638429407660e+40, 0.000000000000000000e+00
9.160420801084119091e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.640332320173336078e-01, 9.140846915333462330e+30, 1.211126379749234976e+40, -1.211126381577404758e+40, 1.211126380663319988e+40, 0.000000000000000000e+00
9.167820545261947984e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.642061270400485828e-01, 9.842901216224436882e+30, 1.304145822217307081e+40, -1.304145824185887310e+40, 1.304145823201597317e+40, 0.000000000000000000e+00
9.175220289439776877e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.643790220627635579e-01, 1.059887614894958101e+31, 1.404309537010503532e+40, -1.404309539130279278e+40, 1.404309538070391526e+40, 0.000000000000000000e+00
9.182620033617605770e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.645519170854785329e-01, 1.141291303772455612e+31, 1.512166233363166670e+40, -1.512166235645749665e+40, 1.512166234504458409e+40, 0.000000000000000000e+00
9.190019777795434663e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.647248121081935079e-01, 1.228947127751038394e+31, 1.628306763615352117e+40, -1.628306766073247006e+40, 1.628306764844299682e+40, 0.000000000000000000e+00
9.197419521973263556e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.648977071309084830e-01, 1.323335276310759114e+31, 1.753367359975124182e+40, -1.753367362621795014e+40, 1.753367361298459598e+40, 0.000000000000000000e+00
9.200000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.649580000000031854e-01, 1.357928076369628938e+31, 1.799201463840658052e+40, -1.799201466556514258e+40, 1.799201465198586638e+40, 0.000000000000000000e+00
9.204819266151092449e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.650706021536234580e-01, 1.424972819401165808e+31, 1.888033119877381790e+40, -1.888033122727327937e+40, 1.888033121302354984e+40, 0.000000000000000000e+00
9.212219010328921343e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.652434971763384330e-01, 1.534416540060547073e+31, 2.033041759032456195e+40, -2.033041762101289968e+40, 2.033041760566872960e+40, 0.000000000000000000e+00
9.219618754506750236e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.654163921990534081e-01, 1.652265984555964643e+31, 2.189187652724131115e+40, -2.189187656028663593e+40, 2.189187654376397596e+40, 0.000000000000000000e+00
9.227018498684579129e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.655892872217683831e-01, 1.779166746729914261e+31, 2.357326187495828033e+40, -2.357326191054161431e+40, 2.357326189274994490e+40, 0.000000000000000000e+00
9.234418242862408022e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.657621822444833581e-01, 1.915814004700272587e+31, 2.538378447064022905e+40, -2.538378450895650909e+40, 2.538378448979837632e+40, 0.000000000000000000e+00
9.241817987040236915e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.659350772671983332e-01, 2.062956329047152204e+31, 2.733336258128921190e+40, -2.733336262254834622e+40, 2.733336260191877664e+40, 0.000000000000000000e+00
9.249217731218065808e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.661079722899133082e-01, 2.221399783658755573e+31, 2.943267623723948150e+40, -2.943267628166747635e+40, 2.943267625945348860e+40, 0.000000000000000000e+00
9.256617475395894701e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.662808673126282832e-01, 2.392012341372754525e+31, 3.169322573868635241e+40, -3.169322578652659842e+40, 3.169322576260648750e+40, 0.000000000000000000e+00
9.264017219573723594e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.664537623353432583e-01, 2.575728638923759516e+31, 3.412739465575490820e+40, -3.412739470726947630e+40, 3.412739468151219467e+40, 0.000000000000000000e+00
9.271416963751552487e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.666266573580582333e-01, 2.773555096957247385e+31, 3.674851766723076522e+40, -3.674851772270187673e+40, 3.674851769496632823e+40, 0.000000000000000000e+00
9.278816707929381380e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.667995523807732083e-01, 2.986575433313797710e+31, 3.957095360958194162e+40, -3.957095366931345763e+40, 3.957095363944770446e+40, 0.000000000000000000e+00
9.286216452107210273e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.669724474034881834e-01, 3.215956599776948688e+31, 4.261016413644320764e+40, -4.261016420076235052e+40, 4.261016416860278150e+40, 0.000000000000000000e+00
9.293616196285039166e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.671453424262031584e-01, 3.462955174760561823e+31, 4.588279841946958819e+40, -4.588279848872870661e+40, 4.588279845409916191e+40, 0.000000000000000000e+00
9.300000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.672945000000032323e-01, 3.691232381157497896e+31, 4.890738190890285555e+40, -4.890738198272750650e+40, 4.890738194581518102e+40, 0.000000000000000000e+00
9.301015940462868059e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.673182374489181334e-01, 3.728924247011587483e+31, 4.940678435456060342e+40, -4.940678442913909216e+40, 4.940678439184985262e+40, 0.000000000000000000e+00
9.308415684640696952e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.674911324716331085e-01, 4.015320828114853095e+31, 5.320142677309421591e+40, -5.320142685340063387e+40, 5.320142681324742973e+40, 0.000000000000000000e+00
9.315815428818525845e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.676640274943480835e-01, 4.323713834027254886e+31, 5.728751319618394994e+40, -5.728751328265822039e+40, 5.728751323942109484e+40, 0.000000000000000000e+00
9.323215172996354738e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.678369225170630585e-01, 4.655792679790580307e+31, 6.168742771129399885e+40, -6.168742780440984663e+40, 6.168742775785192758e+40, 0.000000000000000000e+00
